JobTitle,Company,Location,Experience,Degree,Summary,Salary,JobUrl,PostDate,ExtractDate
AI影像辨識工程師-台北,宸訊科技股份有限公司,台北市內湖區,經歷不拘,大學,RNN、NLP...等)- 熟悉近代影像分類SOTA 架構(如：EfficientNet、SENet...等)、並能獨自代碼實現具代表性之CNN 架構- 熟悉電腦視覺、曾參與深度學習/影像辨識相關應用開發- 熟悉 Python/C#/C- 熟,,https://www.104.com.tw/job/7fpsd?jobsource=jolist_d_relevance,12/29,2022-01-11
產品全端工程師-React & Python,英屬開曼群島商萬里雲互聯股份有限公司台灣分公司,台北市信義區,2年以上,大學,"MySQL, PostgresSQL 等資料庫經驗- 具備 Git 相關經驗加分項目：- 具備 Python 後端開發經驗- 具備 Google Cloud Platform 之開發經驗或是其他雲端平台開發經驗- 具備 CI/CD 相",,https://www.104.com.tw/job/7bltx?jobsource=jolist_d_relevance,1/09,2022-01-11
資料分析工程師(組織擴編),翼勝專利商標事務所,台北市大安區,2年以上,大學,迎有經驗的您加入，一起創造世界專利資訊團隊第一家！【要求技能】1.大學及以上學歷， 2年以上工作經驗2.具備2年以上數據分析、BI等相關工作經驗3.熟悉數據分析平台的搭建，熟悉使用SQL、Python、R等語言4.熟悉數據庫，對數據處理,"月薪60,000~100,000元",https://www.104.com.tw/job/7g7io?jobsource=jolist_d_relevance,1/05,2022-01-11
C/C++電腦視覺與機器學習演算法工程師/資深工程師,Gorilla Technology Group_大猩猩科技股份有限公司,台北市內湖區,經歷不拘,碩士,Segmentation擅長工具:C、C++、Python其他條件:具備開發電腦視覺與機器學習相關演算法經驗，將影像經由有效率分析後得到有用的資訊內容,,https://www.104.com.tw/job/6kyqt?jobsource=jolist_d_relevance,1/05,2022-01-11
3D美術(3D generalist),狂點軟體開發股份有限公司,台北市內湖區,經歷不拘,高中,我們正在尋找一個有創造力的 3D generalist 加入我們的團隊。3D generalist 的職責包括使用電腦創建靜態和動態圖像、創建產品的 3D 模型。同時處理多個專案項目的情況下依然可遵守交件日期。身為一名專業的 3D generalist，您應該注重細節、靈活且善於團隊合作。此外，還需要具有創造力和藝術性，對顏色、紋理和光線以及行業標準軟體具有豐富的工作知識。3D generalist 職責：1. 使用 3D 建模、紋理、映射和其他技術來創建圖形、視覺效果和動畫。2. 與其他藝術家合作並參加會議討論正在進行的項目。3. 了解項目要求並構思發揮創意。4. 依專案需求創建各式不同風格之場景。5. 接收製作人、設計師和客戶的反饋，並根據收到的評論修改您的作品。6. 審查 3D 美術並提出改進建議。7. 在滿足美術標準的條件下創建 3D 雕塑和資產。8. 對項目工作期間出現的任何問題進行故障排除。3D generalist 職位要求：1. 熟悉掌握建模、貼圖、材質、骨架、動畫等3D基本技術。2. 具備藝用生物學解剖的相關知識。3. 3年以上相關經驗並提供作品集以供審查。4. 熟悉行業標準軟體，包括 Unity、Photoshop 和 Maya 或其他替代軟體。5. 優秀的創造力和藝術技巧。6. 對構圖、材質、紋理、顏色和照明的理解能力。7. 良好的溝通和團隊合作能力。8. 優秀的時間管理能力。9. 願意隨時了解最新的創意軟件和硬件。,"月薪30,000~50,000元",https://www.104.com.tw/job/7hsow?jobsource=jolist_d_relevance,1/05,2022-01-11
後端工程師 Backend Engineer,聚典資訊股份有限公司,台北市南港區,經歷不拘,大學,新技術與新工具【必要條件】●  至少1-2年軟體開發經驗●  精通至少一種後端語言，例如：C#、Ruby、Python、PHP、Java、JavaScript●  精通至少一種後端開發框架，例如：Flask、Node.js、Golang、,,https://www.104.com.tw/job/7hckm?jobsource=jolist_d_relevance,1/05,2022-01-11
商業分析師,第一產物保險股份有限公司,台北市中正區,經歷不拘,大學,"，並蒐集內外部相關資料，釐清需求以訂立專案目標與方向3.透過數據分析方法及工具(如:Python,SQL,GA...等)釐清問題，並發想可行的解決方案4.製作相關報告與成效分析表，包含：提案簡報、成效分析、自動化報表...等","月薪29,000~38,000元",https://www.104.com.tw/job/7awod?jobsource=jolist_d_relevance,1/05,2022-01-11
UnaBiz - Software Testing Engineer,UnaBiz_優納比科技股份有限公司,台北市內湖區,1年以上,高中,"- Using the software as intended to analyze its functional properties.- Meeting with development managers to discuss software specifications and controls.- Building, coding, and implementing software evaluation test programs.- Designing manual and automated test procedures to evaluate each software product.- Documenting testing procedures.- Presenting test reports to management and suggesting software fixes.","月薪30,000~50,000元",https://www.104.com.tw/job/7dskn?jobsource=jolist_d_relevance,1/11,2022-01-11
軟體工程師_10659-1,和碩集團_和碩聯合科技股份有限公司,台北市北投區,2年以上,大學,"[Job Description]1. Work with embedded hardware and system engineers to define and design system solutions2. Integrate software and hardware components to meet requirements and design specifications3. Uboot, Linux or Android BSP porting and integrating on embedded system4. System image construction5. System performance optimization6. Debug and analysis tool develop7. Kernel hacking","月薪32,000~53,000元",https://www.104.com.tw/job/7f229?jobsource=jolist_d_relevance,12/01,2022-01-11
資料工程師,台灣資料科學股份有限公司,台北市松山區,經歷不拘,大學,"串接不同資料源，多階數據轉換管理，資料清洗和排程管理。5.熟Python, C#, C/C++或其他數據分析工具加分。Senior 資料工程師 8萬，工作地點  南京復興。 Junior : 南京三民。 三年內資歷。 4-4.5 萬。 均為熟","月薪40,000~80,000元",https://www.104.com.tw/job/7gbex?jobsource=jolist_d_relevance,1/10,2022-01-11
